company,domain,source,bucket,label,url,reason
privybyidfy.com,privybyidfy.com,nav_footer,nav,LinkedIn,https://www.linkedin.com/company/privybyidfy/,stop word
privybyidfy.com,privybyidfy.com,nav_header,industry,Industries,https://www.privybyidfy.com/industries/banking-nbfc-dpdp-compliance,stop word
peoplestrong.com,peoplestrong.com,nav_footer,nav,Twitter,https://www.linkedin.com/company/peoplestrong-hr-services,stop word
progressive.com,progressive.com,nav_footer,nav,All Products,https://www.progressive.com/insurance/,stop word
privyone.com,privyone.com,nav_header,product,Products,https://www.privyone.com/products/consent-governance,stop word
privyone.com,privyone.com,nav_header,solution,Solutions,https://www.privyone.com/solutions,stop word
privyone.com,privyone.com,nav_footer,nav,YouTube,https://www.youtube.com/playlist?list=PLx1UwAZhQG6eGPxM3ymszDMTaDBGitmk9,stop word
privyone.com,privyone.com,nav_footer,nav,LinkedIn,https://www.linkedin.com/company/privybyidfy/,stop word
privyone.com,privyone.com,nav_header,industry,Industries,https://www.privyone.com/industries/banking-nbfc-dpdp-compliance,stop word
prospecta.com,prospecta.com,nav_header,offering,Login to Partner Portal,https://partners.prospecta.com/security,stop word
protechmanize.com,protechmanize.com,nav_footer,nav,Industries,https://www.protechmanize.com/industry.html,stop word
proofpoint.com,proofpoint.com,nav_header,product,All Products,https://www.proofpoint.com/us/products,stop word
protiviti.com,protiviti.com,nav_footer,nav,Search Jobs Find open positions at Protiviti.,https://roberthalf.wd1.myworkdayjobs.com/ProtivitiNA,"sentence, not a product name"
protiviti.com,protiviti.com,nav_footer,nav,Twitter,https://twitter.com/protiviti,stop word
protiviti.com,protiviti.com,nav_footer,nav,Facebook,https://www.facebook.com/protiviti,stop word
protiviti.com,protiviti.com,nav_footer,nav,Technology,https://www.protiviti.com/us-en/technology-consulting-services,stop word
protiviti.com,protiviti.com,nav_footer,nav,Insights Center See our latest insights.,https://www.protiviti.com/us-en/insights,"sentence, not a product name"
protiviti.com,protiviti.com,nav_footer,nav,Protiviti Overview Learn more about our organization.,https://www.protiviti.com/us-en/about-us,"sentence, not a product name"
protiviti.com,protiviti.com,nav_footer,nav,Instagram - US,https://www.instagram.com/protiviti/,social link
protiviti.com,protiviti.com,nav_footer,nav,Youtube,https://www.youtube.com/user/protivitiinc,stop word
protiviti.com,protiviti.com,nav_footer,nav,Privacy Notice,https://www.protiviti.com/us-en/privacy-policy,stop word
procol.ai,procol.ai,nav_footer,nav,Terms & Conditions,https://www.procol.ai/legal-terms/,stop word
radware.com,radware.com,sitemap,solution,Industries,https://www.radware.com/solutions/industries/,stop word
resistine.com,resistine.com,nav_footer,solution,the Solutions,https://www.resistine.com/solutions/,stop word
resistine.com,resistine.com,nav_footer,technology,Technology,https://www.resistine.com/technology/,stop word
resistine.com,resistine.com,nav_footer,industry,Industries,https://www.resistine.com/industries/,stop word
